material_id,topology_id,role,T2_C,t_h,T_C,rho,G_nm,rho_dot,G_dot,X_J,Lambda_over_K,pore_drag,migration_factor
E0142,D0087,success,1080,94.33333333333333,1080.0,0.9199466918997073,314.98081841405656,1.1553449978582041e-07,5.1481629400041e-05,0.7499106979846486,0.0031881938915345356,12.324058986834906,0.07505220451125812
E0142,D0087,success,1080,94.66666666666667,1080.0,0.9200852707618586,315.04261964006224,1.1532613566985994e-07,5.155922130955989e-05,0.7499105368942008,0.0031875684704678058,12.301397679202486,0.07518006935192671
E0142,D0087,success,1080,95.0,1080.0,0.9202235997004471,315.10451400375024,1.1511814930398405e-07,5.163690452875985e-05,0.7499103755191598,0.0031869423527404375,12.278778091801218,0.0753081340080105
E0142,D0087,success,1080,95.33333333333333,1080.0,0.9203616791685678,315.1665016147003,1.1491054000528706e-07,5.171467908457785e-05,0.7499102138590508,0.0031863155382101187,12.256200148938381,0.075436398723965
E0142,D0087,success,1080,95.66666666666667,1080.0,0.9204995096184968,315.22858258252427,1.1470330709210326e-07,5.179254500368738e-05,0.749910051913398,0.0031856880267364315,12.23366377505723,0.07556486374429408
E0142,D0087,upper_failure,1110,0.0,25.0,0.8800576079465479,302.93301080737535,1.213208953291166e-15,2.2425997179088338e-13,0.7499643962254092,1.158377756178704e-14,18.873555885023755,0.050318121517125
E0142,D0087,upper_failure,1110,0.3333333333333333,45.0,0.8800576079480037,302.93301080764445,1.2132089532757534e-15,2.2425997179338973e-13,0.75,1.158377756177675e-14,18.873555884783986,0.05031812151773207
E0142,D0087,upper_failure,1110,0.6666666666666666,65.0,0.8800576079494595,302.9330108079136,1.213208953260341e-15,2.2425997179589611e-13,0.75,1.1583777561766456e-14,18.87355588454422,0.05031812151833914
E0142,D0087,upper_failure,1110,1.0,85.0,0.8800576079509154,302.93301080818276,1.2132089532449289e-15,2.2425997179840242e-13,0.75,1.1583777561756165e-14,18.87355588430446,0.0503181215189462
E0142,D0087,upper_failure,1110,1.3333333333333333,105.0,0.8800576079523712,302.9330108084519,1.2132089532295163e-15,2.242599718009088e-13,0.75,1.1583777561745875e-14,18.87355588406469,0.05031812151955327
E0142,D0087,upper_failure,1110,1.6666666666666667,125.0,0.880057607953827,302.93301080872106,1.213208953214104e-15,2.2425997180341513e-13,0.75,1.1583777561735582e-14,18.873555883824924,0.05031812152016034
E0142,D0087,upper_failure,1110,2.0,145.0,0.8800576079552829,302.9330108089902,1.2132089531986918e-15,2.2425997180592149e-13,0.75,1.158377756172529e-14,18.87355588358516,0.0503181215207674
E0142,D0087,upper_failure,1110,2.3333333333333335,165.0,0.8800576079567388,302.9330108092593,1.2132089531832782e-15,2.2425997180842805e-13,0.75,1.1583777561714997e-14,18.873555883345375,0.05031812152137451
E0142,D0087,upper_failure,1110,2.6666666666666665,185.0,0.8800576079581947,302.93301080952847,1.2132089531678659e-15,2.242599718109344e-13,0.75,1.1583777561704706e-14,18.87355588310561,0.050318121521981576
E0142,D0087,upper_failure,1110,3.0,205.0,0.8800576079596505,302.9330108097976,1.2132089531524533e-15,2.2425997181344078e-13,0.75,1.1583777561694416e-14,18.87355588286584,0.05031812152258865
E0142,D0087,upper_failure,1110,3.3333333333333335,225.0,0.8800576079611063,302.9330108100668,1.2132089531370411e-15,2.2425997181594714e-13,0.75,1.1583777561684123e-14,18.873555882626075,0.050318121523195716
E0142,D0087,upper_failure,1110,3.6666666666666665,245.0,0.8800576079625622,302.93301081033593,1.2132089531216285e-15,2.2425997181845347e-13,0.75,1.1583777561673831e-14,18.87355588238631,0.050318121523802786
E0142,D0087,upper_failure,1110,4.0,265.0,0.880057607964018,302.9330108106051,1.2132089531062162e-15,2.2425997182095983e-13,0.75,1.1583777561663538e-14,18.873555882146544,0.05031812152440985
E0142,D0087,upper_failure,1110,4.333333333333333,285.0,0.8800576079654739,302.93301081087424,1.2132089530908028e-15,2.2425997182346638e-13,0.75,1.1583777561653248e-14,18.87355588190676,0.05031812152501696
E0142,D0087,upper_failure,1110,4.666666666666667,305.0,0.8800576079669298,302.93301081114333,1.2132089530753903e-15,2.242599718259727e-13,0.75,1.1583777561642957e-14,18.873555881666995,0.050318121525624024
E0142,D0087,upper_failure,1110,5.0,325.0,0.8800576079683856,302.9330108114125,2.534458821263852e-15,2.2425997182847912e-13,0.75,1.1583777561632664e-14,18.873555881427226,0.0503181215262311
E0142,D0087,upper_failure,1110,5.333333333333333,345.0,0.8800576079733233,302.93301081168164,1.2459661635458426e-14,2.2425997183745633e-13,0.75,1.1583777561622372e-14,18.87355588061402,0.050318121528290065
E0142,D0087,upper_failure,1110,5.666666666666667,365.0,0.8800576079967354,302.9330108119508,5.517723878439903e-14,2.2425997188076727e-13,0.75,1.158377756161208e-14,18.873555876758218,0.050318121538052624
E0142,D0087,upper_failure,1110,6.0,385.0,0.8800576080968124,302.93301081221995,2.193396993738777e-13,2.242599720665565e-13,0.75,1.158377756160179e-14,18.873555860276223,0.05031812157978361
E0142,D0087,upper_failure,1110,6.333333333333333,405.0,0.880057608478397,302.9330108124891,7.583629462365294e-13,2.2425997277551436e-13,0.75,1.1583777561591498e-14,18.873555797431866,0.05031812173890007
E0142,D0087,upper_failure,1110,6.666666666666667,425.0,0.880057609716757,302.9330108127582,2.0915696773177657e-12,2.2425997507675327e-13,0.75,1.1583777561581205e-14,18.873555593482145,0.05031812225528311
E0142,D0087,upper_failure,1110,7.0,445.0,0.8800576128152957,302.93301081302735,4.114161227689156e-12,2.242599808350723e-13,0.75,1.1583777561570913e-14,18.8735550831716,0.050318123547345266
E0142,D0087,upper_failure,1110,7.333333333333333,465.0,0.8800576183163862,302.9330108132965,5.792462681902554e-12,2.2425999105848595e-13,0.75,1.158377756156062e-14,18.873554177171677,0.05031812584125885
E0142,D0087,upper_failure,1110,7.666666666666667,485.0,0.8800576255806793,302.93301081356566,6.659761428826589e-12,2.242600045588007e-13,0.75,1.158377756155033e-14,18.87355298077825,0.05031812887042405
E0142,D0087,upper_failure,1110,8.0,505.0,0.8800576337038656,302.9330108138348,7.015280490072063e-12,2.2426001965537145e-13,0.75,1.1583777561540039e-14,18.873551642927396,0.050318132257747714
E0142,D0087,upper_failure,1110,8.333333333333334,525.0,0.8800576421727744,302.93301081410397,7.151668699457497e-12,2.242600353944719e-13,0.75,1.1583777561529746e-14,18.873550248136816,0.05031813578923836
E0142,D0087,upper_failure,1110,8.666666666666666,545.0,0.880057650774192,302.93301081437306,7.204269799938303e-12,2.2426005137984308e-13,0.75,1.1583777561519456e-14,18.87354883152233,0.05031813937598578
E0142,D0087,upper_failure,1110,9.0,565.0,0.8800576594269788,302.9330108146422,7.225174327636426e-12,2.242600674606867e-13,0.75,1.1583777561509161e-14,18.87354740644744,0.05031814298415475
E0142,D0087,upper_failure,1110,9.333333333333334,585.0,0.8800576681003247,302.9330108149713,7.233794641904299e-12,5.77802879955831e-13,0.75,2.439947132589085e-14,18.873545977986506,0.0503181466008974
E0142,D0087,upper_failure,1110,9.666666666666666,605.0,0.8800576767850278,302.9330108159279,7.257365082380331e-12,1.76593479223701e-12,0.75,1.2036938182378058e-13,18.87354454765508,0.05031815022237651
E0142,D0087,upper_failure,1110,10.0,625.0,0.8800576854995508,302.93301081880526,7.272305152125562e-12,5.135242857418303e-12,0.7499747907104616,5.530726245082832e-13,18.873543112412367,0.05031815385629111
E0142,D0087,upper_failure,1110,10.333333333333334,645.0,0.8800576942282357,302.93301082704875,7.27740160879837e-12,1.4254460110825328e-11,0.7499429571332611,2.377913746635607e-12,18.873541674837224,0.05031815749611175
E0142,D0087,upper_failure,1110,10.666666666666666,665.0,0.8800577029618037,302.9330108496176,7.279243963154535e-12,3.7882244547537846e-11,0.7499417950872458,9.607338572370657e-12,18.873540236457828,0.050318161137969226
E0142,D0087,upper_failure,1110,11.0,685.0,0.8800577116971563,302.93301090883193,7.279949357950818e-12,9.664950028927985e-11,0.7499415177481713,3.661797724799095e-11,18.873538797784537,0.05031816478057134
E0142,D0087,upper_failure,1110,11.333333333333334,705.0,0.8800577204331996,302.93301105811315,7.280234900883942e-12,2.3731736313178706e-10,0.7499414198026446,1.3213648080476472e-10,18.873537358997478,0.05031816842346204
E0142,D0087,upper_failure,1110,11.666666666666666,725.0,0.8800577291695255,302.9330114206054,7.280356758452329e-12,5.621151587531029e-10,0.7499413789061423,4.529149612964353e-10,18.873535920163885,0.05031817206647108
E0142,D0087,upper_failure,1110,12.0,745.0,0.8800577379059732,302.93301227032555,7.280411353900329e-12,1.2870881346295497e-09,0.7499413601165563,1.4790822386411276e-09,18.873534481310237,0.050318175709531426
E0142,D0087,upper_failure,1110,12.333333333333334,765.0,0.8800577466424758,302.93301419709996,7.280436878286212e-12,2.854491862368005e-09,0.7499413508916195,4.614922937300756e-09,18.87353304244753,0.05031817935261524
E0142,D0087,upper_failure,1110,12.666666666666666,785.0,0.8800577553790044,302.9330184314745,7.280449221049925e-12,6.142892325230825e-09,0.749941346121723,1.3792912254255943e-08,18.873531603580556,0.05031818299571038
E0142,D0087,upper_failure,1110,13.0,805.0,0.8800577641155457,302.9330274662035,7.280455311939463e-12,1.2848968923655916e-08,0.7499413435468465,3.9582796254888287e-08,18.873530164711493,0.05031818663881134
E0142,D0087,upper_failure,1110,13.333333333333334,825.0,0.8800577748171112,302.93304621253867,1.6586252777410243e-11,2.6163126286958402e-08,0.749941341825437,1.093150095544782e-07,18.873528402216653,0.05031819110130751
E0142,D0087,upper_failure,1110,13.666666666666666,845.0,0.8800578002794126,302.93308409602304,3.997203804969343e-11,5.193539510424694e-08,0.7499413394655571,2.9111919101021374e-07,18.87352420873159,0.050318201718879935
E0142,D0087,upper_failure,1110,14.0,865.0,0.8800578610613156,302.9331587625817,9.339819137069544e-11,1.0064034837142835e-07,0.7499413361115067,7.490512911931729e-07,18.87351419835461,0.05031822706438065
E0142,D0087,upper_failure,1110,14.333333333333334,885.0,0.8800580018162035,302.93330248117775,2.119288733584725e-10,1.906154039907599e-07,0.7499413313771501,1.8654191866940797e-06,18.873491016985213,0.050318285757914055
E0142,D0087,upper_failure,1110,14.666666666666666,905.0,0.8800583185120466,302.9335729639206,4.676911740045342e-10,3.532861747684684e-07,0.7499413247490588,4.50388540868518e-06,18.873438859369486,0.05031841781768646
E0142,D0087,upper_failure,1110,15.0,925.0,0.880059011845685,302.9340712739907,1.0051937948349427e-09,6.414314719189782e-07,0.7499413155566086,1.055887916868565e-05,18.873324672144133,0.05031870693491317
E0142,D0087,upper_failure,1110,15.333333333333334,945.0,0.8800604907915446,302.9349708849695,2.1068114515869193e-09,1.1420121448428417e-06,0.7499413029412019,2.4071166492626452e-05,18.87308110010258,0.05031932366012627
E0142,D0087,upper_failure,1110,15.666666666666666,965.0,0.8800635684617374,302.9365639631068,4.311341238430835e-09,1.9957341578575755e-06,0.7499412858279759,5.343350639180774e-05,18.872574229475866,0.05032060710669061
E0142,D0087,upper_failure,1110,16.0,985.0,0.8800698239929852,302.9393337916433,8.623808137188588e-09,3.4263925726318875e-06,0.7499412629037693,0.00011564267000927849,18.871543987976104,0.05032321598186236
E0142,D0087,upper_failure,1110,16.333333333333332,1005.0,0.8800822563973355,302.94406624097667,1.6878681491919446e-08,5.78422906892619e-06,0.7499412326019141,0.00024430152538372247,18.869496461283212,0.05032840172616121
E0142,D0087,upper_failure,1110,16.666666666666668,1025.0,0.880106440776819,302.952018715704,3.235528519599541e-08,9.6091630848157e-06,0.7499411930809632,0.0005043372952017831,18.865513476757613,0.05033849244168728
E0142,D0087,upper_failure,1110,17.0,1045.0,0.8801525305461002,302.96517267197675,6.079812762495549e-08,1.5722080533218636e-05,0.7499411421464972,0.001018487167832957,18.857922866200383,0.050357734126466575
E0142,D0087,upper_failure,1110,17.333333333333332,1065.0,0.8802386534856714,302.98660656476966,1.1207018473527403e-07,2.5355938409984952e-05,0.7499410769750531,0.002013972487102746,18.843739210092732,0.05039372818865658
E0142,D0087,upper_failure,1110,17.666666666666668,1085.0,0.8803965505266294,303.0210417582825,2.0276253495453713e-07,4.034454613178885e-05,0.7499409933086675,0.003903114950512614,18.817735334219396,0.0504598524067124
E0142,D0087,upper_failure,1110,18.0,1105.0,0.8806807244914754,303.07563825862707,3.601792521527896e-07,6.33985202920632e-05,0.7499408834240495,0.007419906614950121,18.770936096072173,0.05057929453318433
E0142,D0087,upper_failure,1110,18.333333333333332,1110.0,0.8811453603556494,303.1562285948296,4.1332513911452733e-07,7.105610755490372e-05,0.7499407366149743,0.008685369564126973,18.694420429464632,0.050775802394464456
E0142,D0087,upper_failure,1110,18.666666666666668,1110.0,0.8816408184409144,303.24157850435677,4.1155344232647413e-07,7.133160928060067e-05,0.749940567666685,0.008682924993332411,18.612833565749256,0.05098702319823605
E0142,D0087,upper_failure,1110,19.0,1110.0,0.882134152778114,303.32725929633744,4.0978936426940475e-07,7.160804613823826e-05,0.7499403830661115,0.008680472329197102,18.531601219892796,0.051199079314680415
E0142,D0087,upper_failure,1110,19.333333333333332,1110.0,0.8826253724998918,303.41327209355734,4.080328721992663e-07,7.1885420217913e-05,0.7499401854237953,0.008678011554488494,18.450721867984463,0.051411973642272984
E0142,D0087,upper_failure,1110,19.666666666666668,1110.0,0.8831144866996407,303.4996180213089,4.0628393351308505e-07,7.2163733605281e-05,0.749939976873333,0.008675542652011464,18.37019399266278,0.051625709085762854
E0142,D0087,upper_failure,1110,20.0,1110.0,0.8836015044316718,303.58629820738594,4.045425157483461e-07,7.244298838146365e-05,0.74993975915985,0.008673065604609006,18.290016083087142,0.05184028855614939
E0142,D0087,upper_failure,1110,20.333333333333332,1110.0,0.884086434711384,303.67331378207854,4.028085865824037e-07,7.272318662295338e-05,0.7499395337117903,0.008670580395162934,18.21018663490937,0.05205571497065874
E0142,D0087,upper_failure,1110,20.666666666666668,1110.0,0.8845692865154302,303.7606658781668,4.010821138318618e-07,7.300433040151806e-05,0.7499393016992235,0.00866808700659457,18.1307041502456,0.05227199125271936
E0142,D0087,upper_failure,1110,21.0,1110.0,0.8850500687818851,303.8483556309157,3.993630654519817e-07,7.328642178410531e-05,0.749939064081237,0.00866558542186545,18.051567137648096,0.05248912033193766
E0142,D0087,upper_failure,1110,21.333333333333332,1110.0,0.8855287904104112,303.936384178069,3.9765140953608206e-07,7.356946283274629e-05,0.7499388216444919,0.008663075623978032,17.972774112077268,0.052707105144072855
E0142,D0087,upper_failure,1110,21.666666666666668,1110.0,0.8860054602624242,304.02475265984356,3.959471143149405e-07,7.385345560445812e-05,0.7499385750346137,0.008660557595976393,17.89432359487388,0.052925948631011306
E0142,D0087,upper_failure,1110,22.0,1110.0,0.8864800871612578,304.11346221892296,3.9425014815620265e-07,7.413840215114702e-05,0.7499383247817739,0.00865803132094695,17.816214113731206,0.053145653740740866
E0142,D0087,upper_failure,1110,22.333333333333332,1110.0,0.886952679892328,304.20251400045163,3.9256047956379525e-07,7.442430451950985e-05,0.7499380713215514,0.008655496782019175,17.73844420266741,0.05336622342732437
E0142,D0087,upper_failure,1110,22.666666666666668,1110.0,0.887423247203296,304.2919091520283,3.908780771773286e-07,7.47111647509353e-05,0.7499378150119614,0.008652953962366308,17.661012401998075,0.05358766065087272
E0142,D0087,upper_failure,1110,23.0,1110.0,0.8878917978042313,304.3816488236999,3.8920290977151777e-07,7.499898488140466e-05,0.7499375561473656,0.00865040284520608,17.58391725830879,0.05380996837751762
E0142,D0087,upper_failure,1110,23.333333333333332,1110.0,0.8883583403677734,304.4717341679549,3.8753494625559873e-07,7.528776694139204e-05,0.7499372949698448,0.00864784341380144,17.507157324427844,0.0540331495793839
E0142,D0087,upper_failure,1110,23.666666666666668,1110.0,0.8888228835292931,304.56216633971655,3.858741556727461e-07,7.557751295576392e-05,0.7499370316785052,0.008645275651461282,17.430731159399052,0.05425720723456127
E0142,D0087,upper_failure,1110,24.0,1110.0,0.8892854358870529,304.6529464963362,3.842205071994935e-07,7.586822494367794e-05,0.7499367664370981,0.008642699541541171,17.35463732845476,0.054482144327075516
E0142,D0087,upper_failure,1110,24.333333333333332,1110.0,0.8897460060023673,304.7440757975867,3.825739701451599e-07,7.61599049184815e-05,0.7499364993802649,0.008640115067444087,17.278874402988837,0.05470796384685957
