case,T_C,rho,activity,Lambda,sigma_eff_Pa,P_surf_W_m3,P_dens_W_m3,P_excess_W_m3
primary_265_5,1442.2497787364018,0.8672479557599044,0.18188480160877787,0.22232174877871014,63453306.32422434,4997.735318886717,4997.735316692717,2.194000444433186e-06
primary_265_5,1467.3528414454604,0.8890997304591026,0.29703742954344137,0.42255084698253864,62624584.58612707,4170.227281286438,4170.227283847975,0.0
primary_265_5,1492.566618021439,0.9072511863391812,0.4481083817234756,0.8119499678629865,64940081.837797195,3496.3647403487257,3496.3647403993064,0.0
primary_265_5,1499.210135489253,0.9113012480269074,0.4908665750382642,0.9641216839675288,66180627.24136037,3349.141312126592,3349.1413105130164,1.6135754776769318e-06
primary_265_50,950.0000000000001,0.6600015685529044,0.00020534523135072068,0.00020538740667526092,140440174.75237942,3.6714640690209364,3.671464066618264,2.4026722833525582e-09
primary_265_50,1050.0,0.6600406173729734,0.0003187524567579501,0.0003188540922832127,117388733.51791956,61.832953156992716,61.832953180333284,0.0
primary_265_50,1199.8973278321728,0.6610419276422725,0.0007263357928639962,0.000726863740014904,92420707.47480275,2051.710713838648,2051.7107122702305,1.5684177014918532e-06
primary_265_50,1303.1127973527487,0.6698772625691376,0.0031985309791239904,0.0032087944074418334,90175621.42058729,13815.230629420003,13815.230637811355,0.0
primary_265_50,1404.3713033967524,0.7100065088986562,0.015433690806650135,0.015675623533467117,81848250.28563349,44674.799589021655,44674.79957467007,1.435158628737554e-05
primary_265_50,1499.0169764448597,0.7923688937679045,0.06573662468352573,0.07036198401896893,62384932.20652792,52236.58648583719,52236.586474015436,1.1821757652796805e-05
primary_266_5,950.0000000000001,0.6600029719949767,0.00020534523135072068,0.00020538740667526092,140440174.75237942,3.4782291180198355,3.4782291157436185,2.276216992669333e-09
primary_266_5,980.0000000000001,0.6600203565467697,0.00023510694574820017,0.0002351622340227966,133101647.5291542,8.506659642556299,8.50665964406845,0.0
primary_266_5,1010.0000000000001,0.6600638240936397,0.0002702118313538777,0.0002702848655223777,126236409.6184721,19.94656256461527,19.94656257482585,0.0
primary_266_5,1040.0,0.6601680985154343,0.0003136692335326356,0.00031376765279179415,119908762.30047677,44.95289880903733,44.952898839080774,0.0
primary_266_5,1070.0,0.6604069834186059,0.0003724786335691771,0.00037261742559870813,114272820.0437323,97.54000888462588,97.54000885908873,2.553714750774816e-08
primary_266_5,1104.4765861151814,0.6609385757543265,0.0004836060978764439,0.0004838400858923785,109102474.28942065,226.7853889454168,226.78538883711553,1.0830126484506764e-07
primary_266_5,1131.8296363852464,0.6618825590196031,0.0006501562414400831,0.0006505792195802445,106496679.88836963,426.64968847749253,426.6496883187188,1.5877373016337515e-07
primary_266_5,1159.2737530502936,0.6636902770262214,0.0009747349098742548,0.0009756859450259452,105519332.9914211,774.674644400768,774.6746440262923,3.7447568956849864e-07
primary_266_5,1184.9464924324602,0.6666583630733454,0.001577494002613174,0.001579986421717644,106012115.38955487,1299.8706613839415,1299.870661103072,2.8086947168048937e-07
primary_266_5,1210.8483391014365,0.6715475589931128,0.0027695911974675476,0.0027772831363949823,107317193.79703294,2087.5949069905273,2087.5949058882047,1.1023225852113683e-06
primary_266_5,1236.1838434254428,0.6789720268894599,0.00479167745629333,0.00481474817658882,107805127.22537027,3131.7317608432004,3131.7317588667865,1.9764138414757326e-06
primary_266_5,1262.04460966543,0.690188233538487,0.007472925740364673,0.00752919082427955,105140926.96711409,4407.163463492636,4407.163463715232,0.0
primary_266_5,1288.5679734105242,0.7061350989098326,0.010986452503753068,0.011108495461529316,99650117.07429133,5720.046672690335,5720.04667071071,1.979625267267693e-06
primary_266_5,1315.000900692582,0.7267691189690497,0.0162818530580512,0.016551339536295073,92856617.83966877,6733.064898311763,6733.064903039296,0.0
primary_266_5,1340.6289203020674,0.7508194959247614,0.02489718062553658,0.02553287728314469,85885604.57577056,7199.154299064792,7199.154300084692,0.0
primary_266_5,1366.5111741363835,0.7778015119322934,0.040229125255716376,0.041915342832668075,79062946.73750189,7092.155911244686,7092.155915981732,0.0
primary_266_5,1391.7950017423868,0.8050094325790322,0.06699923978874858,0.07181048788596754,73089903.84439623,6537.916996840165,6537.916996071881,7.682838258915581e-07
primary_266_5,1417.114099850126,0.8313626533113476,0.1141953622235935,0.12891709678812782,68268196.42821805,5730.277085695638,5730.277082814336,2.881301952584181e-06
primary_266_5,1443.0507372994512,0.8559783843475481,0.19581337231807117,0.2434924501076373,65123578.01907916,4838.164251366967,4838.164251761484,0.0
primary_266_5,1468.3944338434849,0.876766860948825,0.31671236666856706,0.4635125110115139,64561637.28017278,4046.134252991713,4046.134252999114,0.0
primary_266_5,1493.910549782936,0.8940301134807025,0.4717758129463594,0.8931355748358625,67356003.02636775,3402.8026389040833,3402.802636092249,2.811834292515414e-06
primary_266_5,1499.6777074490633,0.8970544669153644,0.5087409646581842,1.0355859700457304,68543166.33942875,3282.0444806697406,3282.044483599521,0.0
primary_266_50,950.0000000000001,0.6600014859974883,0.00020534523135072068,0.00020538740667526092,140440174.75237942,3.4782291180198355,3.4782291157436185,2.276216992669333e-09
primary_266_50,1050.0,0.6600384796164911,0.00031875245695929506,0.0003188540924846861,117388733.51791956,58.578587201361714,58.57858720495492,0.0
primary_266_50,1199.8972857368167,0.6609870881522776,0.0007263356705667588,0.0007268636175398151,92420714.69252382,1943.724242191498,1943.7242437333662,0.0
primary_266_50,1303.0054113201677,0.6693356120386598,0.0031973793520076385,0.0032076353791376626,90198804.15862927,13066.007751088877,13066.007757096795,0.0
primary_266_50,1402.4723456852907,0.7058625757457759,0.016400915057648485,0.016674390316873604,83712406.26683797,41991.96308478511,41991.963096334875,0.0
primary_266_50,1499.4573658413024,0.7843460097351502,0.07130376716864795,0.07677835297259836,63847287.20110062,50379.86298679502,50379.86294400734,4.278768028598279e-05
primary_267_5,950.0000000000001,0.6600027084128602,0.0001832108356215689,0.0001832444079826784,129102345.70484456,2.913853780137958,2.9138537781768674,1.961090401181309e-09
primary_267_5,980.0000000000001,0.6600185805547863,0.00021081926393656418,0.0002108637180703987,122050857.6448356,7.126551310355876,7.126551307248773,3.107103019317492e-09
primary_267_5,1010.0000000000001,0.6600583674311276,0.00024351973491305802,0.00024357905121904125,115467287.45769884,16.711496142731924,16.71149613483061,7.901313381353248e-09
primary_267_5,1040.0,0.6601540591503794,0.0002841065829884007,0.0002841873224775184,109410220.74517736,37.66771572754888,37.6677157079442,1.960468409833993e-08
primary_267_5,1070.0,0.6603738650191454,0.0003390461910050416,0.00033916118231204126,104022461.28303243,81.76017467231704,81.7601746737871,0.0
primary_267_5,1104.4767765810698,0.6608644614278678,0.00044259498576350195,0.0004427909628233889,99079361.80992809,190.27804054003562,190.27804040872883,1.313067912178667e-07
primary_267_5,1131.8304560022598,0.661738246226852,0.0005973631646242064,0.0005977202206667838,96578010.33585693,358.5638727676218,358.56387276704066,5.811102710140403e-10
primary_267_5,1159.2809387754496,0.6634177329819637,0.0008987625634196314,0.0008995710642152835,95622565.4971177,653.1385268372932,653.1385267784826,5.881054221390514e-08
primary_267_5,1185.043263045624,0.6662007899246425,0.001459424173800732,0.0014615572057181498,96060938.32722877,1103.1805967644386,1103.180595846245,9.181935638480354e-07
primary_267_5,1210.9727231305824,0.6708386938474256,0.002513073010020316,0.0025194044573634412,96964525.06234787,1785.4594458693236,1785.4594445044006,1.3649230368173448e-06
primary_267_5,1236.641298792751,0.6781687481134429,0.003992576542078073,0.004008581108980807,95957613.44852753,2715.9713744467203,2715.971376194327,0.0
primary_267_5,1262.0140171061594,0.6889737071210419,0.005715970963088712,0.005748831114812682,92239572.94350035,3825.839600068444,3825.8395984828044,1.5856394384172745e-06
primary_267_5,1287.9587063409922,0.7043863193816924,0.00807694234856579,0.00814271055225743,86561877.56727321,4956.283531278742,4956.283533813857,0.0
primary_267_5,1313.7831787725395,0.7244848078685593,0.011768940565555058,0.011909098032488786,79888571.72401029,5807.146384648033,5807.14638494119,0.0
primary_267_5,1339.7589403199418,0.7490752719926304,0.018135703753994818,0.018470682581425625,72866312.11656111,6201.097731565006,6201.09772582671,5.738295840274077e-06
primary_267_5,1365.9622463283586,0.7770252090548144,0.029600882461848853,0.030503822527110962,65951304.99223049,6095.535528213454,6095.535530438346,0.0
primary_267_5,1391.7385430546983,0.8058856976975842,0.04998917514190166,0.05261958478143496,59721596.21216391,5609.222970967127,5609.222965045064,5.922063792240806e-06
primary_267_5,1417.7186391285272,0.8346218991012877,0.08690710333949862,0.09517881877884293,54408642.841123626,4910.095120623729,4910.095115043511,5.580217475653626e-06
primary_267_5,1443.4369097658282,0.8612938459434123,0.15020856752552297,0.17675933386164658,50517459.044388145,4171.492822308897,4171.492825756998,0.0
primary_267_5,1468.5196224469091,0.8846042883120905,0.24787853389617553,0.3295724760792266,48498975.38081056,3513.9322257878616,3513.932229156092,0.0
primary_267_5,1493.581488296344,0.9046360586486356,0.38181239522911625,0.6176319167231212,48754989.75202896,2976.1832024257146,2976.183200911755,1.5139594324864447e-06
primary_267_5,1499.4258370331536,0.9085286380152869,0.4167848842263791,0.7146331995759813,49198830.70434898,2870.7275736405886,2870.7275759273,0.0
primary_267_50,950.0000000000001,0.6600013542064302,0.0001832108356215689,0.0001832444079826784,129102345.70484456,2.913853780137958,2.9138537781768674,1.961090401181309e-09
primary_267_50,1050.0,0.6600353251039408,0.00028922684982930514,0.00028931052620142085,107007057.40248656,49.074468667802854,49.0744686877606,0.0
primary_267_50,1199.897550482879,0.6609163309306005,0.0006755743668727023,0.0006760310761389512,83253876.90287095,1630.8186473182295,1630.8186458163773,1.5018522390164435e-06
primary_267_50,1303.4992359781363,0.6688543858293643,0.003015533796875167,0.003024654745484053,81008280.48592608,11191.692707066191,11191.692703309665,3.7565259844996035e-06
primary_267_50,1403.4208721372693,0.7054536649988763,0.012668276894257598,0.012830821291154681,71461235.15206704,36604.86702513116,36604.86701015305,1.497811172157526e-05
primary_267_50,1499.5381220688378,0.7852658607237906,0.05574979147052572,0.0590413335013688,51781826.65279822,42550.32517809344,42550.32514563307,3.246036794735119e-05
primary_268_5,950.0000000000001,0.6600025729922172,0.0001832108356215689,0.0001832444079826784,129102345.70484456,2.768161091131061,2.768161089268024,1.8630368359140448e-09
primary_268_5,980.0000000000001,0.6600176515270456,0.0002108192651908158,0.00021086371932517933,122050857.76125047,6.770223744838039,6.770223746529597,0.0
primary_268_5,1010.0000000000001,0.6600554490594934,0.00024351973999421224,0.0002435790563026711,115467287.8069434,15.875921335604913,15.875921340129485,0.0
primary_268_5,1040.0,0.6601463561921889,0.00028410660012347945,0.0002841873396223377,109410221.67649621,35.78432994135758,35.78432993108702,1.0270561290326441e-08
primary_268_5,1070.0,0.6603551714482452,0.00033904625071632543,0.00033916124206383543,104022463.96057414,77.67216594163068,77.6721660003747,0.0
primary_268_5,1104.4766327619254,0.6608212345341923,0.00044259478683803113,0.0004427907637217144,99079391.78675355,180.76351993516525,180.7635198820784,5.3086836260263226e-08
primary_268_5,1131.8298501496702,0.6616513034343725,0.0005973617476416713,0.0005977188019898262,96578128.96259536,340.6310247900937,340.6310249529931,0.0
primary_268_5,1159.2758395911887,0.6632463746974739,0.0008987444287004872,0.000899552896854857,95623593.32388279,620.4147682293586,620.4147681273845,1.0197413757850882e-07
primary_268_5,1184.9783539628402,0.665880806665317,0.001459073141109181,0.001461205146291786,96075268.12291133,1046.6949814241175,1046.694980677409,7.467085652024252e-07
primary_268_5,1210.167741042114,0.6701049351022308,0.0025063264816072048,0.0025126239375201317,97168752.9250827,1672.416150979541,1672.4161508888926,9.064842743100598e-08
primary_268_5,1235.9225799369574,0.6769297397977182,0.004167459309687927,0.004184899708940059,96901220.46799527,2553.568060351949,2553.5680616411178,0.0
primary_268_5,1260.9641234358269,0.6868477191900453,0.0060974870638915366,0.006134894503766594,93728405.39116679,3596.3514019708127,3596.35140344818,0.0
primary_268_5,1286.2991237981469,0.700787294109728,0.008607856896074722,0.008682595435066283,88414540.89925472,4666.856837377098,4666.856841186712,0.0
primary_268_5,1312.3633939578372,0.7196003784604283,0.01254924288626568,0.012708727798180483,81748247.13023065,5528.011443844869,5528.011445364361,0.0
primary_268_5,1338.714973279259,0.7429180180320127,0.019338315741973013,0.019719660768233716,74600833.98543777,5956.708214074536,5956.708213568283,5.062529453425668e-07
primary_268_5,1364.036247713414,0.7682937682194495,0.030819838786637663,0.03179990678725084,67853863.03307547,5904.005419000777,5904.005422477218,0.0
primary_268_5,1390.1540773491397,0.7959160429539895,0.05199005712971713,0.05484125722596032,61448342.32534526,5467.592558117904,5467.592554285538,3.832366019196343e-06
primary_268_5,1415.3818954936241,0.8224315537450819,0.08828242372881655,0.09683088933075215,56184068.81593692,4834.519618934791,4834.519613348845,5.585945473285392e-06
primary_268_5,1441.3643713819215,0.8481813608320639,0.15236620077940727,0.17975474894879062,52140274.16491963,4122.5851794197515,4122.58518152232,0.0
primary_268_5,1466.6670274965286,0.8707310392638021,0.25101894770801625,0.3351472603210244,50030638.134623766,3480.854410010151,3480.8544126402667,0.0
primary_268_5,1491.9279269547233,0.8901408147305051,0.38591359197275565,0.6284353259218112,50271793.430016026,2952.943857142192,2952.9438584636323,0.0
primary_268_5,1499.7870293195251,0.8949901665729253,0.43300215241530876,0.7636751255050084,50911849.64335069,2816.0321664824946,2816.0321655670605,9.154341569228563e-07
primary_268_50,950.0000000000001,0.6600012864961087,0.0001832108356215689,0.0001832444079826784,129102345.70484456,2.768161091131061,2.768161089268024,1.8630368359140448e-09
primary_268_50,1050.0,0.6600335588487287,0.0002892268509177192,0.0002893105272904648,107007057.46069399,46.620745234413974,46.62074525503832,0.0
primary_268_50,1199.8973500265597,0.6608705094225663,0.0006755738000819675,0.0006760305085816214,83253908.97516382,1549.2712614590612,1549.2712610660278,3.9303336052398663e-07
primary_268_50,1303.1804954786699,0.668353657195048,0.003012096204316668,0.0030211963383398772,81071084.61281203,10578.120223490158,10578.12022181145,1.6787071217549965e-06
primary_268_50,1403.714173325247,0.7029976487166198,0.013813967319858192,0.014007465997380026,72726778.14307238,35034.49507413057,35034.49509457502,0.0
primary_268_50,1498.8862336380425,0.777977973940899,0.059075800718464626,0.06278486701008788,53181387.88140717,41262.20909886676,41262.20912066827,0.0
primary_269_5,950.0000000000001,0.6600024375715743,0.0001832108356215689,0.0001832444079826784,129102345.70484456,2.622468402124162,2.6224684003591796,1.7649823824683608e-09
