design,model_style,G0_nm,rho0,T1_C,rho_switch,rho_target,growth_tolerance,first_step_attained,eligible_second_step_target,rho1,G1_nm,first_connected_coverage,T_lower_density_C,T_upper_no_growth_C,T_success_lower_C,T_success_upper_C,window_width_C,optimum_T2_C,minimum_required_growth_tolerance
upper_size_extension,connectivity,10000.0,0.7,1200.0,0.825,0.9,0.1,True,True,0.8250511561846302,10003.732834231116,0.8805820676579059,1240.0,1310.0,1240.0,1310.0,70.0,1240.0,0.031489310242711045
upper_size_extension,connectivity,10000.0,0.7,1200.0,0.825,0.9,0.15,True,True,0.8250511561846302,10003.732834231116,0.8805820676579059,1240.0,1350.0,1240.0,1350.0,110.0,1240.0,0.031489310242711045
upper_size_extension,connectivity,10000.0,0.7,1200.0,0.825,0.9,0.2,True,True,0.8250511561846302,10003.732834231116,0.8805820676579059,1240.0,1350.0,1240.0,1350.0,110.0,1240.0,0.031489310242711045
upper_size_extension,connectivity,10000.0,0.7,1200.0,0.825,0.92,0.025,True,True,0.8250511561846302,10003.732834231116,0.8805820676579059,1300.0,1230.0,nan,nan,nan,nan,0.0887542561673609
upper_size_extension,connectivity,10000.0,0.7,1200.0,0.825,0.92,0.05,True,True,0.8250511561846302,10003.732834231116,0.8805820676579059,1300.0,1250.0,nan,nan,nan,nan,0.0887542561673609
upper_size_extension,connectivity,10000.0,0.7,1200.0,0.825,0.92,0.075,True,True,0.8250511561846302,10003.732834231116,0.8805820676579059,1300.0,1280.0,nan,nan,nan,nan,0.0887542561673609
upper_size_extension,connectivity,10000.0,0.7,1200.0,0.825,0.92,0.1,True,True,0.8250511561846302,10003.732834231116,0.8805820676579059,1300.0,1310.0,1300.0,1310.0,10.0,1300.0,0.0887542561673609
upper_size_extension,connectivity,10000.0,0.7,1200.0,0.825,0.92,0.15,True,True,0.8250511561846302,10003.732834231116,0.8805820676579059,1300.0,1350.0,1300.0,1350.0,50.0,1300.0,0.0887542561673609
upper_size_extension,connectivity,10000.0,0.7,1200.0,0.825,0.92,0.2,True,True,0.8250511561846302,10003.732834231116,0.8805820676579059,1300.0,1350.0,1300.0,1350.0,50.0,1300.0,0.0887542561673609
upper_size_extension,connectivity,10000.0,0.7,1200.0,0.825,0.94,0.025,True,True,0.8250511561846302,10003.732834231116,0.8805820676579059,nan,1230.0,nan,nan,nan,nan,nan
upper_size_extension,connectivity,10000.0,0.7,1200.0,0.825,0.94,0.05,True,True,0.8250511561846302,10003.732834231116,0.8805820676579059,nan,1250.0,nan,nan,nan,nan,nan
upper_size_extension,connectivity,10000.0,0.7,1200.0,0.825,0.94,0.075,True,True,0.8250511561846302,10003.732834231116,0.8805820676579059,nan,1280.0,nan,nan,nan,nan,nan
upper_size_extension,connectivity,10000.0,0.7,1200.0,0.825,0.94,0.1,True,True,0.8250511561846302,10003.732834231116,0.8805820676579059,nan,1310.0,nan,nan,nan,nan,nan
upper_size_extension,connectivity,10000.0,0.7,1200.0,0.825,0.94,0.15,True,True,0.8250511561846302,10003.732834231116,0.8805820676579059,nan,1350.0,nan,nan,nan,nan,nan
upper_size_extension,connectivity,10000.0,0.7,1200.0,0.825,0.94,0.2,True,True,0.8250511561846302,10003.732834231116,0.8805820676579059,nan,1350.0,nan,nan,nan,nan,nan
upper_size_extension,connectivity,10000.0,0.7,1200.0,0.825,0.95,0.025,True,True,0.8250511561846302,10003.732834231116,0.8805820676579059,nan,1230.0,nan,nan,nan,nan,nan
upper_size_extension,connectivity,10000.0,0.7,1200.0,0.825,0.95,0.05,True,True,0.8250511561846302,10003.732834231116,0.8805820676579059,nan,1250.0,nan,nan,nan,nan,nan
upper_size_extension,connectivity,10000.0,0.7,1200.0,0.825,0.95,0.075,True,True,0.8250511561846302,10003.732834231116,0.8805820676579059,nan,1280.0,nan,nan,nan,nan,nan
upper_size_extension,connectivity,10000.0,0.7,1200.0,0.825,0.95,0.1,True,True,0.8250511561846302,10003.732834231116,0.8805820676579059,nan,1310.0,nan,nan,nan,nan,nan
upper_size_extension,connectivity,10000.0,0.7,1200.0,0.825,0.95,0.15,True,True,0.8250511561846302,10003.732834231116,0.8805820676579059,nan,1350.0,nan,nan,nan,nan,nan
upper_size_extension,connectivity,10000.0,0.7,1200.0,0.825,0.95,0.2,True,True,0.8250511561846302,10003.732834231116,0.8805820676579059,nan,1350.0,nan,nan,nan,nan,nan
upper_size_extension,connectivity,10000.0,0.7,1200.0,0.825,0.96,0.025,True,True,0.8250511561846302,10003.732834231116,0.8805820676579059,nan,1230.0,nan,nan,nan,nan,nan
upper_size_extension,connectivity,10000.0,0.7,1200.0,0.825,0.96,0.05,True,True,0.8250511561846302,10003.732834231116,0.8805820676579059,nan,1250.0,nan,nan,nan,nan,nan
upper_size_extension,connectivity,10000.0,0.7,1200.0,0.825,0.96,0.075,True,True,0.8250511561846302,10003.732834231116,0.8805820676579059,nan,1280.0,nan,nan,nan,nan,nan
upper_size_extension,connectivity,10000.0,0.7,1200.0,0.825,0.96,0.1,True,True,0.8250511561846302,10003.732834231116,0.8805820676579059,nan,1310.0,nan,nan,nan,nan,nan
upper_size_extension,connectivity,10000.0,0.7,1200.0,0.825,0.96,0.15,True,True,0.8250511561846302,10003.732834231116,0.8805820676579059,nan,1350.0,nan,nan,nan,nan,nan
upper_size_extension,connectivity,10000.0,0.7,1200.0,0.825,0.96,0.2,True,True,0.8250511561846302,10003.732834231116,0.8805820676579059,nan,1350.0,nan,nan,nan,nan,nan
upper_size_extension,connectivity,10000.0,0.7,1200.0,0.825,0.98,0.025,True,True,0.8250511561846302,10003.732834231116,0.8805820676579059,nan,1230.0,nan,nan,nan,nan,nan
upper_size_extension,connectivity,10000.0,0.7,1200.0,0.825,0.98,0.05,True,True,0.8250511561846302,10003.732834231116,0.8805820676579059,nan,1250.0,nan,nan,nan,nan,nan
upper_size_extension,connectivity,10000.0,0.7,1200.0,0.825,0.98,0.075,True,True,0.8250511561846302,10003.732834231116,0.8805820676579059,nan,1280.0,nan,nan,nan,nan,nan
upper_size_extension,connectivity,10000.0,0.7,1200.0,0.825,0.98,0.1,True,True,0.8250511561846302,10003.732834231116,0.8805820676579059,nan,1310.0,nan,nan,nan,nan,nan
upper_size_extension,connectivity,10000.0,0.7,1200.0,0.825,0.98,0.15,True,True,0.8250511561846302,10003.732834231116,0.8805820676579059,nan,1350.0,nan,nan,nan,nan,nan
upper_size_extension,connectivity,10000.0,0.7,1200.0,0.825,0.98,0.2,True,True,0.8250511561846302,10003.732834231116,0.8805820676579059,nan,1350.0,nan,nan,nan,nan,nan
upper_size_extension,connectivity,10000.0,0.7,1200.0,0.875,0.88,0.025,False,True,0.8294952413629036,10004.600483941922,0.8605889653984305,nan,nan,nan,nan,nan,nan,nan
upper_size_extension,connectivity,10000.0,0.7,1200.0,0.875,0.88,0.05,False,True,0.8294952413629036,10004.600483941922,0.8605889653984305,nan,nan,nan,nan,nan,nan,nan
upper_size_extension,connectivity,10000.0,0.7,1200.0,0.875,0.88,0.075,False,True,0.8294952413629036,10004.600483941922,0.8605889653984305,nan,nan,nan,nan,nan,nan,nan
upper_size_extension,connectivity,10000.0,0.7,1200.0,0.875,0.88,0.1,False,True,0.8294952413629036,10004.600483941922,0.8605889653984305,nan,nan,nan,nan,nan,nan,nan
upper_size_extension,connectivity,10000.0,0.7,1200.0,0.875,0.88,0.15,False,True,0.8294952413629036,10004.600483941922,0.8605889653984305,nan,nan,nan,nan,nan,nan,nan
upper_size_extension,connectivity,10000.0,0.7,1200.0,0.875,0.88,0.2,False,True,0.8294952413629036,10004.600483941922,0.8605889653984305,nan,nan,nan,nan,nan,nan,nan
upper_size_extension,connectivity,10000.0,0.7,1200.0,0.875,0.9,0.025,False,True,0.8294952413629036,10004.600483941922,0.8605889653984305,nan,nan,nan,nan,nan,nan,nan
upper_size_extension,connectivity,10000.0,0.7,1200.0,0.875,0.9,0.05,False,True,0.8294952413629036,10004.600483941922,0.8605889653984305,nan,nan,nan,nan,nan,nan,nan
upper_size_extension,connectivity,10000.0,0.7,1200.0,0.875,0.9,0.075,False,True,0.8294952413629036,10004.600483941922,0.8605889653984305,nan,nan,nan,nan,nan,nan,nan
upper_size_extension,connectivity,10000.0,0.7,1200.0,0.875,0.9,0.1,False,True,0.8294952413629036,10004.600483941922,0.8605889653984305,nan,nan,nan,nan,nan,nan,nan
upper_size_extension,connectivity,10000.0,0.7,1200.0,0.875,0.9,0.15,False,True,0.8294952413629036,10004.600483941922,0.8605889653984305,nan,nan,nan,nan,nan,nan,nan
upper_size_extension,connectivity,10000.0,0.7,1200.0,0.875,0.9,0.2,False,True,0.8294952413629036,10004.600483941922,0.8605889653984305,nan,nan,nan,nan,nan,nan,nan
upper_size_extension,connectivity,10000.0,0.7,1200.0,0.875,0.92,0.025,False,True,0.8294952413629036,10004.600483941922,0.8605889653984305,nan,nan,nan,nan,nan,nan,nan
upper_size_extension,connectivity,10000.0,0.7,1200.0,0.875,0.92,0.05,False,True,0.8294952413629036,10004.600483941922,0.8605889653984305,nan,nan,nan,nan,nan,nan,nan
upper_size_extension,connectivity,10000.0,0.7,1200.0,0.875,0.92,0.075,False,True,0.8294952413629036,10004.600483941922,0.8605889653984305,nan,nan,nan,nan,nan,nan,nan
upper_size_extension,connectivity,10000.0,0.7,1200.0,0.875,0.92,0.1,False,True,0.8294952413629036,10004.600483941922,0.8605889653984305,nan,nan,nan,nan,nan,nan,nan
upper_size_extension,connectivity,10000.0,0.7,1200.0,0.875,0.92,0.15,False,True,0.8294952413629036,10004.600483941922,0.8605889653984305,nan,nan,nan,nan,nan,nan,nan
upper_size_extension,connectivity,10000.0,0.7,1200.0,0.875,0.92,0.2,False,True,0.8294952413629036,10004.600483941922,0.8605889653984305,nan,nan,nan,nan,nan,nan,nan
upper_size_extension,connectivity,10000.0,0.7,1200.0,0.875,0.94,0.025,False,True,0.8294952413629036,10004.600483941922,0.8605889653984305,nan,nan,nan,nan,nan,nan,nan
upper_size_extension,connectivity,10000.0,0.7,1200.0,0.875,0.94,0.05,False,True,0.8294952413629036,10004.600483941922,0.8605889653984305,nan,nan,nan,nan,nan,nan,nan
upper_size_extension,connectivity,10000.0,0.7,1200.0,0.875,0.94,0.075,False,True,0.8294952413629036,10004.600483941922,0.8605889653984305,nan,nan,nan,nan,nan,nan,nan
upper_size_extension,connectivity,10000.0,0.7,1200.0,0.875,0.94,0.1,False,True,0.8294952413629036,10004.600483941922,0.8605889653984305,nan,nan,nan,nan,nan,nan,nan
upper_size_extension,connectivity,10000.0,0.7,1200.0,0.875,0.94,0.15,False,True,0.8294952413629036,10004.600483941922,0.8605889653984305,nan,nan,nan,nan,nan,nan,nan
upper_size_extension,connectivity,10000.0,0.7,1200.0,0.875,0.94,0.2,False,True,0.8294952413629036,10004.600483941922,0.8605889653984305,nan,nan,nan,nan,nan,nan,nan
upper_size_extension,connectivity,10000.0,0.7,1200.0,0.875,0.95,0.025,False,True,0.8294952413629036,10004.600483941922,0.8605889653984305,nan,nan,nan,nan,nan,nan,nan
upper_size_extension,connectivity,10000.0,0.7,1200.0,0.875,0.95,0.05,False,True,0.8294952413629036,10004.600483941922,0.8605889653984305,nan,nan,nan,nan,nan,nan,nan
upper_size_extension,connectivity,10000.0,0.7,1200.0,0.875,0.95,0.075,False,True,0.8294952413629036,10004.600483941922,0.8605889653984305,nan,nan,nan,nan,nan,nan,nan
upper_size_extension,connectivity,10000.0,0.7,1200.0,0.875,0.95,0.1,False,True,0.8294952413629036,10004.600483941922,0.8605889653984305,nan,nan,nan,nan,nan,nan,nan
upper_size_extension,connectivity,10000.0,0.7,1200.0,0.875,0.95,0.15,False,True,0.8294952413629036,10004.600483941922,0.8605889653984305,nan,nan,nan,nan,nan,nan,nan
upper_size_extension,connectivity,10000.0,0.7,1200.0,0.875,0.95,0.2,False,True,0.8294952413629036,10004.600483941922,0.8605889653984305,nan,nan,nan,nan,nan,nan,nan
upper_size_extension,connectivity,10000.0,0.7,1200.0,0.875,0.96,0.025,False,True,0.8294952413629036,10004.600483941922,0.8605889653984305,nan,nan,nan,nan,nan,nan,nan
upper_size_extension,connectivity,10000.0,0.7,1200.0,0.875,0.96,0.05,False,True,0.8294952413629036,10004.600483941922,0.8605889653984305,nan,nan,nan,nan,nan,nan,nan
upper_size_extension,connectivity,10000.0,0.7,1200.0,0.875,0.96,0.075,False,True,0.8294952413629036,10004.600483941922,0.8605889653984305,nan,nan,nan,nan,nan,nan,nan
upper_size_extension,connectivity,10000.0,0.7,1200.0,0.875,0.96,0.1,False,True,0.8294952413629036,10004.600483941922,0.8605889653984305,nan,nan,nan,nan,nan,nan,nan
upper_size_extension,connectivity,10000.0,0.7,1200.0,0.875,0.96,0.15,False,True,0.8294952413629036,10004.600483941922,0.8605889653984305,nan,nan,nan,nan,nan,nan,nan
upper_size_extension,connectivity,10000.0,0.7,1200.0,0.875,0.96,0.2,False,True,0.8294952413629036,10004.600483941922,0.8605889653984305,nan,nan,nan,nan,nan,nan,nan
upper_size_extension,connectivity,10000.0,0.7,1200.0,0.875,0.98,0.025,False,True,0.8294952413629036,10004.600483941922,0.8605889653984305,nan,nan,nan,nan,nan,nan,nan
upper_size_extension,connectivity,10000.0,0.7,1200.0,0.875,0.98,0.05,False,True,0.8294952413629036,10004.600483941922,0.8605889653984305,nan,nan,nan,nan,nan,nan,nan
upper_size_extension,connectivity,10000.0,0.7,1200.0,0.875,0.98,0.075,False,True,0.8294952413629036,10004.600483941922,0.8605889653984305,nan,nan,nan,nan,nan,nan,nan
upper_size_extension,connectivity,10000.0,0.7,1200.0,0.875,0.98,0.1,False,True,0.8294952413629036,10004.600483941922,0.8605889653984305,nan,nan,nan,nan,nan,nan,nan
upper_size_extension,connectivity,10000.0,0.7,1200.0,0.875,0.98,0.15,False,True,0.8294952413629036,10004.600483941922,0.8605889653984305,nan,nan,nan,nan,nan,nan,nan
upper_size_extension,connectivity,10000.0,0.7,1200.0,0.875,0.98,0.2,False,True,0.8294952413629036,10004.600483941922,0.8605889653984305,nan,nan,nan,nan,nan,nan,nan
upper_size_extension,connectivity,10000.0,0.7,1200.0,0.925,0.88,0.025,False,True,0.8294952413629036,10004.600483941922,0.8605889653984305,nan,nan,nan,nan,nan,nan,nan
upper_size_extension,connectivity,10000.0,0.7,1200.0,0.925,0.88,0.05,False,True,0.8294952413629036,10004.600483941922,0.8605889653984305,nan,nan,nan,nan,nan,nan,nan
upper_size_extension,connectivity,10000.0,0.7,1200.0,0.925,0.88,0.075,False,True,0.8294952413629036,10004.600483941922,0.8605889653984305,nan,nan,nan,nan,nan,nan,nan
upper_size_extension,connectivity,10000.0,0.7,1200.0,0.925,0.88,0.1,False,True,0.8294952413629036,10004.600483941922,0.8605889653984305,nan,nan,nan,nan,nan,nan,nan
upper_size_extension,connectivity,10000.0,0.7,1200.0,0.925,0.88,0.15,False,True,0.8294952413629036,10004.600483941922,0.8605889653984305,nan,nan,nan,nan,nan,nan,nan
upper_size_extension,connectivity,10000.0,0.7,1200.0,0.925,0.88,0.2,False,True,0.8294952413629036,10004.600483941922,0.8605889653984305,nan,nan,nan,nan,nan,nan,nan
upper_size_extension,connectivity,10000.0,0.7,1200.0,0.925,0.9,0.025,False,True,0.8294952413629036,10004.600483941922,0.8605889653984305,nan,nan,nan,nan,nan,nan,nan
upper_size_extension,connectivity,10000.0,0.7,1200.0,0.925,0.9,0.05,False,True,0.8294952413629036,10004.600483941922,0.8605889653984305,nan,nan,nan,nan,nan,nan,nan
upper_size_extension,connectivity,10000.0,0.7,1200.0,0.925,0.9,0.075,False,True,0.8294952413629036,10004.600483941922,0.8605889653984305,nan,nan,nan,nan,nan,nan,nan
upper_size_extension,connectivity,10000.0,0.7,1200.0,0.925,0.9,0.1,False,True,0.8294952413629036,10004.600483941922,0.8605889653984305,nan,nan,nan,nan,nan,nan,nan
upper_size_extension,connectivity,10000.0,0.7,1200.0,0.925,0.9,0.15,False,True,0.8294952413629036,10004.600483941922,0.8605889653984305,nan,nan,nan,nan,nan,nan,nan
upper_size_extension,connectivity,10000.0,0.7,1200.0,0.925,0.9,0.2,False,True,0.8294952413629036,10004.600483941922,0.8605889653984305,nan,nan,nan,nan,nan,nan,nan
upper_size_extension,connectivity,10000.0,0.7,1200.0,0.925,0.92,0.025,False,True,0.8294952413629036,10004.600483941922,0.8605889653984305,nan,nan,nan,nan,nan,nan,nan
upper_size_extension,connectivity,10000.0,0.7,1200.0,0.925,0.92,0.05,False,True,0.8294952413629036,10004.600483941922,0.8605889653984305,nan,nan,nan,nan,nan,nan,nan
upper_size_extension,connectivity,10000.0,0.7,1200.0,0.925,0.92,0.075,False,True,0.8294952413629036,10004.600483941922,0.8605889653984305,nan,nan,nan,nan,nan,nan,nan
upper_size_extension,connectivity,10000.0,0.7,1200.0,0.925,0.92,0.1,False,True,0.8294952413629036,10004.600483941922,0.8605889653984305,nan,nan,nan,nan,nan,nan,nan
upper_size_extension,connectivity,10000.0,0.7,1200.0,0.925,0.92,0.15,False,True,0.8294952413629036,10004.600483941922,0.8605889653984305,nan,nan,nan,nan,nan,nan,nan
upper_size_extension,connectivity,10000.0,0.7,1200.0,0.925,0.92,0.2,False,True,0.8294952413629036,10004.600483941922,0.8605889653984305,nan,nan,nan,nan,nan,nan,nan
upper_size_extension,connectivity,10000.0,0.7,1200.0,0.925,0.94,0.025,False,True,0.8294952413629036,10004.600483941922,0.8605889653984305,nan,nan,nan,nan,nan,nan,nan
upper_size_extension,connectivity,10000.0,0.7,1200.0,0.925,0.94,0.05,False,True,0.8294952413629036,10004.600483941922,0.8605889653984305,nan,nan,nan,nan,nan,nan,nan
upper_size_extension,connectivity,10000.0,0.7,1200.0,0.925,0.94,0.075,False,True,0.8294952413629036,10004.600483941922,0.8605889653984305,nan,nan,nan,nan,nan,nan,nan
upper_size_extension,connectivity,10000.0,0.7,1200.0,0.925,0.94,0.1,False,True,0.8294952413629036,10004.600483941922,0.8605889653984305,nan,nan,nan,nan,nan,nan,nan
upper_size_extension,connectivity,10000.0,0.7,1200.0,0.925,0.94,0.15,False,True,0.8294952413629036,10004.600483941922,0.8605889653984305,nan,nan,nan,nan,nan,nan,nan
upper_size_extension,connectivity,10000.0,0.7,1200.0,0.925,0.94,0.2,False,True,0.8294952413629036,10004.600483941922,0.8605889653984305,nan,nan,nan,nan,nan,nan,nan
upper_size_extension,connectivity,10000.0,0.7,1200.0,0.925,0.95,0.025,False,True,0.8294952413629036,10004.600483941922,0.8605889653984305,nan,nan,nan,nan,nan,nan,nan
upper_size_extension,connectivity,10000.0,0.7,1200.0,0.925,0.95,0.05,False,True,0.8294952413629036,10004.600483941922,0.8605889653984305,nan,nan,nan,nan,nan,nan,nan
upper_size_extension,connectivity,10000.0,0.7,1200.0,0.925,0.95,0.075,False,True,0.8294952413629036,10004.600483941922,0.8605889653984305,nan,nan,nan,nan,nan,nan,nan
upper_size_extension,connectivity,10000.0,0.7,1200.0,0.925,0.95,0.1,False,True,0.8294952413629036,10004.600483941922,0.8605889653984305,nan,nan,nan,nan,nan,nan,nan
upper_size_extension,connectivity,10000.0,0.7,1200.0,0.925,0.95,0.15,False,True,0.8294952413629036,10004.600483941922,0.8605889653984305,nan,nan,nan,nan,nan,nan,nan
upper_size_extension,connectivity,10000.0,0.7,1200.0,0.925,0.95,0.2,False,True,0.8294952413629036,10004.600483941922,0.8605889653984305,nan,nan,nan,nan,nan,nan,nan
upper_size_extension,connectivity,10000.0,0.7,1200.0,0.925,0.96,0.025,False,True,0.8294952413629036,10004.600483941922,0.8605889653984305,nan,nan,nan,nan,nan,nan,nan
upper_size_extension,connectivity,10000.0,0.7,1200.0,0.925,0.96,0.05,False,True,0.8294952413629036,10004.600483941922,0.8605889653984305,nan,nan,nan,nan,nan,nan,nan
upper_size_extension,connectivity,10000.0,0.7,1200.0,0.925,0.96,0.075,False,True,0.8294952413629036,10004.600483941922,0.8605889653984305,nan,nan,nan,nan,nan,nan,nan
upper_size_extension,connectivity,10000.0,0.7,1200.0,0.925,0.96,0.1,False,True,0.8294952413629036,10004.600483941922,0.8605889653984305,nan,nan,nan,nan,nan,nan,nan
upper_size_extension,connectivity,10000.0,0.7,1200.0,0.925,0.96,0.15,False,True,0.8294952413629036,10004.600483941922,0.8605889653984305,nan,nan,nan,nan,nan,nan,nan
upper_size_extension,connectivity,10000.0,0.7,1200.0,0.925,0.96,0.2,False,True,0.8294952413629036,10004.600483941922,0.8605889653984305,nan,nan,nan,nan,nan,nan,nan
upper_size_extension,connectivity,10000.0,0.7,1200.0,0.925,0.98,0.025,False,True,0.8294952413629036,10004.600483941922,0.8605889653984305,nan,nan,nan,nan,nan,nan,nan
upper_size_extension,connectivity,10000.0,0.7,1200.0,0.925,0.98,0.05,False,True,0.8294952413629036,10004.600483941922,0.8605889653984305,nan,nan,nan,nan,nan,nan,nan
upper_size_extension,connectivity,10000.0,0.7,1200.0,0.925,0.98,0.075,False,True,0.8294952413629036,10004.600483941922,0.8605889653984305,nan,nan,nan,nan,nan,nan,nan
upper_size_extension,connectivity,10000.0,0.7,1200.0,0.925,0.98,0.1,False,True,0.8294952413629036,10004.600483941922,0.8605889653984305,nan,nan,nan,nan,nan,nan,nan
upper_size_extension,connectivity,10000.0,0.7,1200.0,0.925,0.98,0.15,False,True,0.8294952413629036,10004.600483941922,0.8605889653984305,nan,nan,nan,nan,nan,nan,nan
upper_size_extension,connectivity,10000.0,0.7,1200.0,0.925,0.98,0.2,False,True,0.8294952413629036,10004.600483941922,0.8605889653984305,nan,nan,nan,nan,nan,nan,nan
upper_size_extension,connectivity,10000.0,0.7,1300.0,0.75,0.88,0.025,True,True,0.7500000000000002,10000.109908522303,0.993307149075715,1225.0,1240.0,1225.0,1240.0,15.0,1225.0,0.006079838611514211
upper_size_extension,connectivity,10000.0,0.7,1300.0,0.75,0.88,0.05,True,True,0.7500000000000002,10000.109908522303,0.993307149075715,1225.0,1260.0,1225.0,1260.0,35.0,1225.0,0.006079838611514211
upper_size_extension,connectivity,10000.0,0.7,1300.0,0.75,0.88,0.075,True,True,0.7500000000000002,10000.109908522303,0.993307149075715,1225.0,1280.0,1225.0,1280.0,55.0,1225.0,0.006079838611514211
